0.029166189,0.025971118,0.030559828,0.027711464,0.025513142,0.03807625,0.033581633,0.03807625
0.032194234,0.029736537,0.031026152,0.030390172,0.029830908,0.030164947,0.030956359,0.032194234
0.029900309,0.025719461,0.026386823,0.030881788,0.02676053,0.034105033,0.037585411,0.037585411
0.026974531,0.032448704,0.027143441,0.02591414,0.03238134,0.041539,0.033757721,0.041539
0.031807234,0.035825654,0.035453667,0.027113048,0.02595248,0.022602649,0.027035883,0.035825654
0.031314588,0.025986127,0.030381014,0.030265757,0.028289289,0.033137764,0.041220052,0.041220052
0.034549427,0.028654689,0.030114075,0.030472669,0.032636455,0.029773682,0.033626176,0.034549427
0.006161609,0.005740312,0.004319227,0.00534115,0.006530562,0.00700978,0.007916723,0.007916723
0.114885871,0.097719774,0.09870967,0.102737186,0.104595683,0.119201354,0.131726788,0.131726788
